,station_id,date,avg_temp_c,name,latitude,longitude
166,42724,2020-06-15,31.1,Agartala,23.8354042755,91.2799991445
167,42724,2020-06-16,30.4,Agartala,23.8354042755,91.2799991445
168,42724,2020-06-17,26.9,Agartala,23.8354042755,91.2799991445
169,42724,2020-06-18,26.9,Agartala,23.8354042755,91.2799991445
170,42724,2020-06-19,29.3,Agartala,23.8354042755,91.2799991445
171,42724,2020-06-20,31.1,Agartala,23.8354042755,91.2799991445
172,42724,2020-06-21,29.6,Agartala,23.8354042755,91.2799991445
173,42724,2020-06-22,30.7,Agartala,23.8354042755,91.2799991445
174,42724,2020-06-23,30.9,Agartala,23.8354042755,91.2799991445
175,42724,2020-06-24,32.2,Agartala,23.8354042755,91.2799991445
176,42724,2020-06-25,31.4,Agartala,23.8354042755,91.2799991445
177,42724,2020-06-26,30.7,Agartala,23.8354042755,91.2799991445
178,42724,2020-06-27,28.6,Agartala,23.8354042755,91.2799991445
179,42724,2020-06-28,28.1,Agartala,23.8354042755,91.2799991445
180,42724,2020-06-29,30.4,Agartala,23.8354042755,91.2799991445
181,42724,2020-06-30,30.6,Agartala,23.8354042755,91.2799991445
182,42724,2020-07-01,31.6,Agartala,23.8354042755,91.2799991445
183,42724,2020-07-02,31.5,Agartala,23.8354042755,91.2799991445
184,42724,2020-07-03,31.5,Agartala,23.8354042755,91.2799991445
185,42724,2020-07-04,29.2,Agartala,23.8354042755,91.2799991445
186,42724,2020-07-05,29.0,Agartala,23.8354042755,91.2799991445
187,42724,2020-07-06,29.9,Agartala,23.8354042755,91.2799991445
188,42724,2020-07-07,30.7,Agartala,23.8354042755,91.2799991445
189,42724,2020-07-08,30.6,Agartala,23.8354042755,91.2799991445
190,42724,2020-07-09,29.9,Agartala,23.8354042755,91.2799991445
191,42724,2020-07-10,29.4,Agartala,23.8354042755,91.2799991445
192,42724,2020-07-11,27.9,Agartala,23.8354042755,91.2799991445
193,42724,2020-07-12,28.0,Agartala,23.8354042755,91.2799991445
194,42724,2020-07-13,29.7,Agartala,23.8354042755,91.2799991445
195,42724,2020-07-14,29.3,Agartala,23.8354042755,91.2799991445
196,42724,2020-07-15,29.6,Agartala,23.8354042755,91.2799991445
197,42724,2020-07-16,31.2,Agartala,23.8354042755,91.2799991445
198,42724,2020-07-17,30.7,Agartala,23.8354042755,91.2799991445
199,42724,2020-07-18,30.3,Agartala,23.8354042755,91.2799991445
200,42724,2020-07-19,29.2,Agartala,23.8354042755,91.2799991445
201,42724,2020-07-20,26.4,Agartala,23.8354042755,91.2799991445
202,42724,2020-07-21,26.2,Agartala,23.8354042755,91.2799991445
203,42724,2020-07-22,28.1,Agartala,23.8354042755,91.2799991445
204,42724,2020-07-23,28.2,Agartala,23.8354042755,91.2799991445
205,42724,2020-07-24,28.6,Agartala,23.8354042755,91.2799991445
206,42724,2020-07-25,31.3,Agartala,23.8354042755,91.2799991445
207,42724,2020-07-26,31.9,Agartala,23.8354042755,91.2799991445
